date,game,id,player1,player2,hand1,hand2,rta,rtb,sca,scb,result
2024-01-01,LotV,453540,23365,23281,3,2,0.18918101837814233,-0.037893830589749995,2,0,1
2024-01-01,LotV,453541,24603,19616,2,2,-0.08532137166515033,0.6288608514804072,0,2,0
2024-01-01,LotV,453542,4521,24817,3,1,1.3463136556602309,-0.0955150695720245,2,0,1
2024-01-01,LotV,453543,18064,3682,1,1,-0.16526612833706522,-0.10313957337222154,0,2,0
2024-01-01,LotV,453544,23389,20389,1,3,0.1179430661026708,-0.21668230997765303,0,2,0
2024-01-01,LotV,453545,13361,21409,3,1,1.5946308496365662,-0.23246713231256916,2,0,1
2024-01-01,LotV,453546,20768,17287,1,2,-0.058170936215604624,-0.922751306174732,2,0,1
2024-01-01,LotV,453547,12725,13439,2,1,-0.09022477527590646,-0.5027497395026372,2,0,1
2024-01-01,LotV,453548,21717,24523,3,3,0.30990609110974104,-0.09105950382453047,2,0,1
2024-01-01,LotV,453550,23466,21526,3,1,-0.5068925471328949,0.14395761926180084,0,2,0
2024-01-01,LotV,453551,24859,5409,4,3,-0.012523878658374465,1.2952048923132566,0,2,0
2024-01-01,LotV,453552,5878,16553,1,3,2.6065075180040727,0.21055546114679918,2,0,1
2024-01-01,LotV,453553,23720,18852,3,3,0.12280221974236037,0.5483626873831489,1,2,0
2024-01-01,LotV,453555,22443,13216,2,2,0.682203056998734,1.5844624323301946,0,2,0
2024-01-01,LotV,453556,214,18251,3,3,1.6292368676400646,0.21265353958833816,2,0,1
2024-01-01,LotV,453557,19992,8913,3,3,0.061785601529304866,1.365349830584874,0,2,0
2024-01-01,LotV,453558,16764,22973,3,2,1.1996452120284127,-0.10570437591470153,2,0,1
2024-01-01,LotV,453559,13350,8676,2,3,0.31448538469766685,1.7438684046134796,0,2,0
2024-01-01,LotV,453560,23365,19616,3,2,0.18918101837814233,0.6288608514804072,0,2,0
2024-01-01,LotV,453561,4521,3682,3,1,1.3463136556602309,-0.10313957337222154,2,0,1
2024-01-01,LotV,453562,20389,21244,3,3,-0.21668230997765303,1.4405643403836423,1,2,0
2024-01-01,LotV,453563,13361,20768,3,1,1.5946308496365662,-0.058170936215604624,2,0,1
2024-01-01,LotV,453564,12725,5409,2,3,-0.09022477527590646,1.2952048923132566,0,2,0
2024-01-01,LotV,453565,21717,362,3,3,0.30990609110974104,0.9056045043670609,0,2,0
2024-01-01,LotV,453566,21526,19591,1,3,0.14395761926180084,2.4509602571215066,0,2,0
2024-01-01,LotV,453567,5878,18852,1,3,2.6065075180040727,0.5483626873831489,2,0,1
2024-01-01,LotV,453568,58,13216,3,2,1.454577911394147,1.5844624323301946,1,2,0
2024-01-01,LotV,453569,214,8913,3,3,1.6292368676400646,1.365349830584874,2,0,1
2024-01-01,LotV,453570,16764,8676,3,3,1.1996452120284127,1.7438684046134796,1,2,0
2024-01-01,LotV,453571,4138,19616,2,2,0.5549526979700932,0.6288608514804072,0,2,0
2024-01-01,LotV,453572,4521,21244,3,3,1.3463136556602309,1.4405643403836423,1,2,0
2024-01-01,LotV,453573,13361,5409,3,3,1.5946308496365662,1.2952048923132566,0,2,0
2024-01-01,LotV,453574,362,19591,3,3,0.9056045043670609,2.4509602571215066,0,2,0
2024-01-01,LotV,453575,5878,13216,1,2,2.6065075180040727,1.5844624323301946,2,0,1
2024-01-01,LotV,453576,214,8676,3,3,1.6292368676400646,1.7438684046134796,0,2,0
2024-01-01,LotV,453577,19616,21244,2,3,0.6288608514804072,1.4405643403836423,1,2,0
2024-01-01,LotV,453578,5409,19591,3,3,1.2952048923132566,2.4509602571215066,0,2,0
2024-01-01,LotV,453579,5878,8676,1,3,2.6065075180040727,1.7438684046134796,2,0,1
2024-01-01,LotV,453580,21244,19591,3,3,1.4405643403836423,2.4509602571215066,0,2,0
2024-01-01,LotV,453581,5878,19591,1,3,2.6065075180040727,2.4509602571215066,3,1,1
2024-01-01,LotV,453582,23194,14262,3,1,-0.1305711842415264,-0.1588547100247705,2,0,1
2024-01-01,LotV,453583,21176,17193,3,2,0.04919954471970783,0.2265318841420919,0,2,0
2024-01-01,LotV,453584,2232,24159,1,3,0.09177272238764707,-0.1283756634963654,2,0,1
2024-01-01,LotV,453585,4138,21506,2,2,0.5549526979700932,0.2118263002935587,2,1,1
2024-01-01,LotV,453587,23362,24738,4,1,-0.3018765716216204,0.010181129871809457,0,2,0
2024-01-01,LotV,453588,23905,24605,2,2,0.007960683759026968,0.012630903126577466,2,0,1
2024-01-01,LotV,453590,24817,23244,1,1,-0.0955150695720245,-0.5285596517898092,0,2,0
2024-01-01,LotV,453591,24293,23169,3,3,-0.1494667736934246,0.24830543352160245,0,2,0
2024-01-01,LotV,453592,923,12178,3,1,-0.21865749755964428,0.36488734526074684,0,2,0
2024-01-01,LotV,453593,18614,19858,3,2,0.2702009636985713,-0.25260400905301594,2,0,1
2024-01-01,LotV,453594,23939,8809,1,1,-0.11020699555805574,0.0054851872176290605,2,0,1
2024-01-01,LotV,453595,5878,23194,1,3,2.6065075180040727,-0.1305711842415264,2,0,1
2024-01-01,LotV,453596,23720,6330,3,1,0.12280221974236037,0.880266942251526,0,2,0
2024-01-01,LotV,453597,21244,17193,3,2,1.4405643403836423,0.2265318841420919,2,0,1
2024-01-01,LotV,453598,2232,8676,1,3,0.09177272238764707,1.7438684046134796,0,2,0
2024-01-01,LotV,453599,4134,4138,3,2,1.7767025243937606,0.5549526979700932,2,0,1
2024-01-01,LotV,453600,15254,24179,2,2,1.0327233106212603,-0.07062826305814605,2,1,1
2024-01-01,LotV,453601,24738,1793,1,2,0.010181129871809457,2.257735153221312,0,2,0
2024-01-01,LotV,453602,1665,23905,1,2,2.215659935368764,0.007960683759026968,2,0,1
2024-01-01,LotV,453603,23365,13608,3,3,0.18918101837814233,0.7933636255985793,0,2,0
2024-01-01,LotV,453604,8913,23244,3,1,1.365349830584874,-0.5285596517898092,2,0,1
2024-01-01,LotV,453605,23939,19591,1,3,-0.11020699555805574,2.4509602571215066,0,2,0
2024-01-01,LotV,453606,233,23169,3,3,2.4387482278682824,0.24830543352160245,2,0,1
2024-01-01,LotV,453607,15834,8148,2,3,-0.06840987412754095,1.750989851965946,0,2,0
2024-01-01,LotV,453608,18614,76,3,2,0.2702009636985713,2.3678522915610634,0,2,0
2024-01-01,LotV,453609,5878,6330,1,1,2.6065075180040727,0.880266942251526,2,1,1
2024-01-01,LotV,453610,21244,8676,3,3,1.4405643403836423,1.7438684046134796,2,0,1
2024-01-01,LotV,453611,20398,4134,1,3,0.2080354172191084,1.7767025243937606,0,2,0
2024-01-01,LotV,453612,15254,1793,2,2,1.0327233106212603,2.257735153221312,0,2,0
2024-01-01,LotV,453613,1665,13608,1,3,2.215659935368764,0.7933636255985793,2,0,1
2024-01-01,LotV,453614,8913,19591,3,3,1.365349830584874,2.4509602571215066,0,2,0
2024-01-01,LotV,453615,233,8148,3,3,2.4387482278682824,1.750989851965946,1,2,0
2024-01-01,LotV,453616,10994,76,3,2,0.693810894211555,2.3678522915610634,0,2,0
2024-01-01,LotV,453617,5878,21244,1,3,2.6065075180040727,1.4405643403836423,2,0,1
2024-01-01,LotV,453618,4134,1793,3,2,1.7767025243937606,2.257735153221312,2,0,1
2024-01-01,LotV,453619,1665,19591,1,3,2.215659935368764,2.4509602571215066,0,2,0
2024-01-01,LotV,453620,8148,76,3,2,1.750989851965946,2.3678522915610634,0,2,0
2024-01-01,LotV,453621,5878,4134,1,3,2.6065075180040727,1.7767025243937606,1,2,0
2024-01-01,LotV,453622,19591,76,3,2,2.4509602571215066,2.3678522915610634,2,1,1
2024-01-01,LotV,453625,4134,19591,3,3,1.7767025243937606,2.4509602571215066,1,3,0
2024-01-02,LotV,453626,186,8148,3,3,2.0205326976645,1.750989851965946,1,2,0
2024-01-02,LotV,453627,258,35,1,1,2.0475250728727783,1.6988705519167588,1,2,0
2024-01-02,LotV,453628,8148,8913,3,3,1.750989851965946,1.365349830584874,2,1,1
2024-01-02,LotV,453629,186,258,3,1,2.0205326976645,2.0475250728727783,1,2,0
2024-01-02,LotV,453630,8148,35,3,1,1.750989851965946,1.6988705519167588,2,0,1
2024-01-02,LotV,453631,186,8913,3,3,2.0205326976645,1.365349830584874,1,2,0
2024-01-02,LotV,453632,8148,258,3,1,1.750989851965946,2.0475250728727783,0,2,0
2024-01-02,LotV,453633,35,8913,1,3,1.6988705519167588,1.365349830584874,2,0,1
2024-01-02,LotV,453634,186,35,3,1,2.0205326976645,1.6988705519167588,2,1,1
2024-01-02,LotV,453635,258,8913,1,3,2.0475250728727783,1.365349830584874,2,0,1
2024-01-03,LotV,453636,4,35,2,1,1.8259727279234206,1.6988705519167588,4,2,1
2024-01-04,LotV,453637,2309,21717,2,3,1.0391930237647902,0.30990609110974104,2,0,1
2024-01-04,LotV,453638,19616,18852,2,3,0.6288608514804072,0.5483626873831489,1,2,0
2024-01-04,LotV,453639,12852,18614,1,3,0.9520888453217133,0.2702009636985713,2,0,1
2024-01-04,LotV,453640,6176,4521,1,3,1.2183537364262784,1.3463136556602309,2,0,1
2024-01-04,LotV,453641,14666,12918,1,1,1.1256653129779148,1.0116310710035483,2,1,1
2024-01-04,LotV,453642,2402,23132,3,3,0.6281747833575166,0.512714960544825,1,2,0
2024-01-04,LotV,453643,12125,2309,2,2,1.0038202257194337,1.0391930237647902,0,2,0
2024-01-04,LotV,453644,5109,11312,2,3,0.6647554117624211,0.37481162694921477,2,0,1
2024-01-04,LotV,453645,5388,12852,3,1,0.8264461239985098,0.9520888453217133,1,2,0
2024-01-04,LotV,453646,15254,6176,2,1,1.0327233106212603,1.2183537364262784,1,2,0
2024-01-04,LotV,453647,22103,13017,3,1,0.6623019452492174,1.4572398436581027,0,2,0
2024-01-04,LotV,453648,18651,14666,3,1,1.0340650334864063,1.1256653129779148,1,2,0
2024-01-04,LotV,453649,4134,23132,3,3,1.7767025243937606,0.512714960544825,1,2,0
2024-01-04,LotV,453650,2309,5109,2,2,1.0391930237647902,0.6647554117624211,2,1,1
2024-01-04,LotV,453651,18852,12852,3,1,0.5483626873831489,0.9520888453217133,1,2,0
2024-01-04,LotV,453652,6176,13017,1,1,1.2183537364262784,1.4572398436581027,0,2,0
2024-01-04,LotV,453653,14666,23132,1,3,1.1256653129779148,0.512714960544825,2,0,1
2024-01-04,LotV,453654,2309,12852,2,1,1.0391930237647902,0.9520888453217133,2,3,0
2024-01-04,LotV,453655,13017,14666,1,1,1.4572398436581027,1.1256653129779148,3,1,1
2024-01-04,LotV,453656,2309,14666,2,1,1.0391930237647902,1.1256653129779148,2,3,0
2024-01-04,LotV,453657,18852,23132,3,3,0.5483626873831489,0.512714960544825,2,0,1
2024-01-04,LotV,453658,4521,18614,3,3,1.3463136556602309,0.2702009636985713,2,0,1
2024-01-04,LotV,453659,21717,5615,3,3,0.30990609110974104,0.7800229776754222,0,2,0
2024-01-04,LotV,453660,15254,18852,2,3,1.0327233106212603,0.5483626873831489,0,2,0
2024-01-04,LotV,453661,6235,2402,3,3,1.1327576998357947,0.6281747833575166,2,1,1
2024-01-04,LotV,453662,18046,2309,2,2,1.3319233211717438,1.0391930237647902,2,0,1
2024-01-04,LotV,453663,22103,6176,3,1,0.6623019452492174,1.2183537364262784,0,2,0
2024-01-04,LotV,453664,18651,4521,3,3,1.0340650334864063,1.3463136556602309,0,2,0
2024-01-04,LotV,453665,58,23365,3,3,1.454577911394147,0.18918101837814233,2,0,1
2024-01-04,LotV,453666,5388,5615,3,3,0.8264461239985098,0.7800229776754222,2,0,1
2024-01-04,LotV,453667,11312,19616,3,2,0.37481162694921477,0.6288608514804072,1,2,0
2024-01-04,LotV,453668,18852,6235,3,3,0.5483626873831489,1.1327576998357947,1,3,0
2024-01-04,LotV,453669,18046,6176,2,1,1.3319233211717438,1.2183537364262784,3,0,1
2024-01-04,LotV,453670,4521,58,3,3,1.3463136556602309,1.454577911394147,1,3,0
2024-01-04,LotV,453671,5388,19616,3,2,0.8264461239985098,0.6288608514804072,3,2,1
2024-01-04,LotV,453674,117,10115,2,1,1.9636679782495376,2.0613595327429883,4,0,1
2024-01-04,LotV,453675,125,13361,2,3,1.5667915339717908,1.5946308496365662,2,4,0
2024-01-05,LotV,453672,11781,635,2,3,0.06975729582286475,0.620168394759452,0,1,0
2024-01-05,LotV,453673,257,142,2,1,0.08601628115153409,0.4436425832396986,0,1,0
2024-01-05,LotV,453676,1665,1517,1,1,2.215659935368764,1.884470640844636,2,0,1
2024-01-05,LotV,453677,1665,7956,1,3,2.215659935368764,1.437188810212449,2,0,1
2024-01-05,LotV,453678,1665,117,1,2,2.215659935368764,1.9636679782495376,2,0,1
2024-01-05,LotV,453679,1665,1517,1,1,2.215659935368764,1.884470640844636,1,1,0
2024-01-05,LotV,453680,15254,18614,2,3,1.0327233106212603,0.2702009636985713,2,1,1
2024-01-05,LotV,453681,19616,6176,2,1,0.6288608514804072,1.2183537364262784,1,2,0
2024-01-05,LotV,453682,22103,12918,3,1,0.6623019452492174,1.0116310710035483,1,2,0
2024-01-05,LotV,453683,13361,4521,3,3,1.5946308496365662,1.3463136556602309,2,1,1
2024-01-05,LotV,453684,18651,23132,3,3,1.0340650334864063,0.512714960544825,0,2,0
2024-01-05,LotV,453685,2402,21717,3,3,0.6281747833575166,0.30990609110974104,2,1,1
2024-01-05,LotV,453686,152,18852,2,3,0.9185535255098854,0.5483626873831489,2,0,1
2024-01-05,LotV,453687,11312,1098,3,2,0.37481162694921477,1.4541700791496106,1,2,0
2024-01-05,LotV,453688,15254,6176,2,1,1.0327233106212603,1.2183537364262784,0,2,0
2024-01-05,LotV,453689,12918,13361,1,3,1.0116310710035483,1.5946308496365662,0,2,0
2024-01-05,LotV,453690,23132,2402,3,3,0.512714960544825,0.6281747833575166,0,2,0
2024-01-05,LotV,453691,152,1098,2,2,0.9185535255098854,1.4541700791496106,0,2,0
2024-01-05,LotV,453692,6176,13361,1,3,1.2183537364262784,1.5946308496365662,0,3,0
2024-01-05,LotV,453693,2402,1098,3,2,0.6281747833575166,1.4541700791496106,0,3,0
2024-01-05,LotV,453694,8913,5847,3,2,1.365349830584874,1.8314630522295183,1,1,0
2024-01-05,LotV,453695,19591,5878,3,1,2.4509602571215066,2.6065075180040727,0,2,0
2024-01-05,LotV,453696,4723,5878,2,1,1.1987199323562245,2.6065075180040727,0,2,0
2024-01-05,LotV,453697,19591,5878,3,1,2.4509602571215066,2.6065075180040727,0,1,0
2024-01-05,LotV,453698,6176,2402,1,3,1.2183537364262784,0.6281747833575166,3,1,1
2024-01-05,LotV,453699,1007,17362,3,2,-0.09611864538385546,0.03320090454546812,3,2,1
2024-01-05,LotV,453700,18852,2309,3,2,0.5483626873831489,1.0391930237647902,0,3,0
2024-01-05,LotV,453701,21244,14887,3,3,1.4405643403836423,1.4813634683476458,2,3,0
2024-01-05,LotV,453702,258,4452,1,1,2.0475250728727783,1.808127479882737,0,3,0
2024-01-06,LotV,453703,7956,18614,3,3,1.437188810212449,0.2702009636985713,2,1,1
2024-01-06,LotV,453704,8980,24209,1,3,1.3946384780326113,0.18365710605769311,2,0,1
2024-01-06,LotV,453705,13361,7719,3,3,1.5946308496365662,-0.0164578828649413,2,0,1
2024-01-06,LotV,453706,233,7956,3,3,2.4387482278682824,1.437188810212449,2,0,1
2024-01-06,LotV,453707,186,8148,3,3,2.0205326976645,1.750989851965946,1,2,0
2024-01-06,LotV,453708,76,8980,2,1,2.3678522915610634,1.3946384780326113,2,0,1
2024-01-06,LotV,453709,44,13361,1,3,1.989339050730446,1.5946308496365662,2,0,1
2024-01-06,LotV,453710,233,8148,3,3,2.4387482278682824,1.750989851965946,2,0,1
2024-01-06,LotV,453711,76,44,2,1,2.3678522915610634,1.989339050730446,2,0,1
2024-01-06,LotV,453712,233,76,3,2,2.4387482278682824,2.3678522915610634,3,2,1
2024-01-06,LotV,453713,11781,142,2,1,0.06975729582286475,0.4436425832396986,1,0,1
2024-01-06,LotV,453714,257,635,2,3,0.08601628115153409,0.620168394759452,0,1,0
2024-01-06,LotV,453715,47,1665,1,1,2.356610896034626,2.215659935368764,2,0,1
2024-01-06,LotV,453716,47,5878,1,1,2.356610896034626,2.6065075180040727,0,2,0
2024-01-06,LotV,453717,214,5878,3,1,1.6292368676400646,2.6065075180040727,0,2,0
2024-01-06,LotV,453718,23,5878,2,1,1.7181530196167134,2.6065075180040727,0,2,0
2024-01-06,LotV,453719,47,5878,1,1,2.356610896034626,2.6065075180040727,2,0,1
2024-01-06,LotV,453720,47,5847,1,2,2.356610896034626,1.8314630522295183,2,0,1
2024-01-06,LotV,453721,47,1665,1,1,2.356610896034626,2.215659935368764,1,1,0
2024-01-06,LotV,453723,214,5878,3,1,1.6292368676400646,2.6065075180040727,0,1,0
2024-01-06,LotV,453724,10115,1665,1,1,2.0613595327429883,2.215659935368764,1,1,0
2024-01-06,LotV,453725,76,5847,2,2,2.3678522915610634,1.8314630522295183,2,0,1
2024-01-06,LotV,453726,76,5878,2,1,2.3678522915610634,2.6065075180040727,0,2,0
2024-01-06,LotV,453727,233,5878,3,1,2.4387482278682824,2.6065075180040727,0,2,0
2024-01-06,LotV,453728,10115,5878,1,1,2.0613595327429883,2.6065075180040727,1,1,0
2024-01-06,LotV,453729,24334,21717,1,3,-0.3386654328738261,0.30990609110974104,0,2,0
2024-01-06,LotV,453730,11312,18852,3,3,0.37481162694921477,0.5483626873831489,1,2,0
2024-01-06,LotV,453731,2402,14095,3,1,0.6281747833575166,0.6376685093131262,1,2,0
2024-01-06,LotV,453732,18651,18614,3,3,1.0340650334864063,0.2702009636985713,2,0,1
2024-01-06,LotV,453733,16918,4521,1,3,0.769414425878733,1.3463136556602309,0,2,0
2024-01-06,LotV,453734,152,23132,2,3,0.9185535255098854,0.512714960544825,2,1,1
2024-01-06,LotV,453735,5933,12918,3,1,1.3389254642811008,1.0116310710035483,1,2,0
2024-01-06,LotV,453736,7956,21717,3,3,1.437188810212449,0.30990609110974104,2,0,1
2024-01-06,LotV,453737,18852,14095,3,1,0.5483626873831489,0.6376685093131262,0,2,0
2024-01-06,LotV,453738,18651,4521,3,3,1.0340650334864063,1.3463136556602309,2,0,1
2024-01-06,LotV,453739,152,12918,2,1,0.9185535255098854,1.0116310710035483,0,2,0
2024-01-06,LotV,453740,7956,14095,3,1,1.437188810212449,0.6376685093131262,1,3,0
2024-01-06,LotV,453741,18651,12918,3,1,1.0340650334864063,1.0116310710035483,3,2,1
2024-01-06,LotV,453742,22227,20389,1,3,0.24668976629702283,-0.21668230997765303,2,0,1
2024-01-06,LotV,453743,4637,14198,1,1,0.4751783679938161,0.9046476581606337,2,0,1
2024-01-06,LotV,453744,19734,22610,3,2,-0.1703812565395481,0.036718681327974075,0,2,0
2024-01-06,LotV,453745,14887,16553,2,3,1.4813634683476458,0.21055546114679918,2,0,1
2024-01-06,LotV,453746,11312,8913,3,1,0.37481162694921477,1.365349830584874,1,2,0
2024-01-06,LotV,453747,5437,22227,3,1,0.831767295006729,0.24668976629702283,2,0,1
2024-01-06,LotV,453748,4637,8913,1,1,0.4751783679938161,1.365349830584874,2,0,1
2024-01-06,LotV,453749,10095,22610,2,2,0.782792752940882,0.036718681327974075,2,0,1
2024-01-06,LotV,453750,9222,14887,2,2,0.7036759233764242,1.4813634683476458,2,1,1
2024-01-06,LotV,453751,5437,4637,3,1,0.831767295006729,0.4751783679938161,2,1,1
2024-01-06,LotV,453752,10095,9222,2,2,0.782792752940882,0.7036759233764242,2,0,1
2024-01-06,LotV,453753,5437,10095,3,2,0.831767295006729,0.782792752940882,2,0,1
2024-01-06,LotV,453754,14198,11312,1,3,0.9046476581606337,0.37481162694921477,0,1,0
2024-01-06,LotV,453755,14887,20389,2,3,1.4813634683476458,-0.21668230997765303,1,0,1
2024-01-06,LotV,453756,22610,11312,2,3,0.036718681327974075,0.37481162694921477,1,0,1
2024-01-06,LotV,453757,8913,19734,1,3,1.365349830584874,-0.1703812565395481,1,0,1
2024-01-06,LotV,453758,22227,16553,1,3,0.24668976629702283,0.21055546114679918,1,0,1
2024-01-06,LotV,453759,14887,22610,2,2,1.4813634683476458,0.036718681327974075,0,1,0
2024-01-06,LotV,453760,8913,22227,1,1,1.365349830584874,0.24668976629702283,0,1,0
2024-01-06,LotV,453761,4637,22610,1,2,0.4751783679938161,0.036718681327974075,0,1,0
2024-01-06,LotV,453762,9222,22227,2,1,0.7036759233764242,0.24668976629702283,1,0,1
2024-01-06,LotV,453763,22610,9222,2,2,0.036718681327974075,0.7036759233764242,0,1,0
2024-01-06,LotV,453764,10095,9222,2,2,0.782792752940882,0.7036759233764242,0,2,0
2024-01-06,LotV,453765,5437,9222,3,2,0.831767295006729,0.7036759233764242,3,0,1
2024-01-06,LotV,453766,24813,22231,3,2,0.017797658535186316,-0.023866227006729197,2,0,1
2024-01-06,LotV,453767,18614,21118,3,2,0.2702009636985713,-0.05893379635087576,2,0,1
2024-01-06,LotV,453769,22122,23702,1,2,0.04257633086403402,-0.03873235468762629,2,0,1
2024-01-06,LotV,453770,21449,21593,2,2,0.18355343529962254,-0.05074067191792854,2,1,1
2024-01-06,LotV,453771,47,24813,1,3,2.356610896034626,0.017797658535186316,2,0,1
2024-01-06,LotV,453772,11533,152,2,2,0.8863340607215842,0.9185535255098854,0,2,0
2024-01-06,LotV,453773,8913,18614,3,3,1.365349830584874,0.2702009636985713,2,0,1
2024-01-06,LotV,453774,4521,23365,3,3,1.3463136556602309,0.18918101837814233,1,2,0
2024-01-06,LotV,453775,8676,22122,3,1,1.7438684046134796,0.04257633086403402,2,0,1
2024-01-06,LotV,453776,15254,16187,2,2,1.0327233106212603,0.8776281557817631,2,0,1
2024-01-06,LotV,453777,8106,21449,3,2,1.2959667784354023,0.18355343529962254,2,1,1
2024-01-06,LotV,453778,14666,11312,1,3,1.1256653129779148,0.37481162694921477,2,0,1
2024-01-06,LotV,453779,47,152,1,2,2.356610896034626,0.9185535255098854,2,1,1
2024-01-06,LotV,453780,8913,23365,3,3,1.365349830584874,0.18918101837814233,2,1,1
2024-01-06,LotV,453781,8676,15254,3,2,1.7438684046134796,1.0327233106212603,2,0,1
2024-01-06,LotV,453782,8106,14666,3,1,1.2959667784354023,1.1256653129779148,0,2,0
2024-01-06,LotV,453783,152,23365,2,3,0.9185535255098854,0.18918101837814233,2,0,1
2024-01-06,LotV,453784,15254,8106,2,3,1.0327233106212603,1.2959667784354023,2,1,1
2024-01-06,LotV,465624,18654,13260,2,2,-0.1732219743428868,-0.15218327934983883,2,1,1
2024-01-06,LotV,465626,4952,17203,1,3,-0.05486237042545215,-0.41679097576053964,2,0,1
2024-01-06,LotV,465627,13025,24837,1,3,0.18568611804823154,-0.028297806250571843,2,0,1
2024-01-06,LotV,465629,10950,23789,2,2,-0.07902867142825236,-0.08514057257596726,2,0,1
2024-01-06,LotV,465630,5826,9072,2,3,0.3835373250042991,-0.167705816169997,2,0,1
2024-01-06,LotV,465633,22881,5699,3,3,-0.08849493010352984,-0.1470115626319151,2,0,1
2024-01-06,LotV,465638,15326,18654,2,2,0.14022217266834588,-0.1732219743428868,2,0,1
2024-01-06,LotV,465639,18251,4952,3,1,0.21265353958833816,-0.05486237042545215,2,0,1
2024-01-06,LotV,465640,894,13025,3,1,0.322793960056297,0.18568611804823154,2,0,1
2024-01-06,LotV,465641,5311,10950,2,2,0.12634146724642084,-0.07902867142825236,2,0,1
2024-01-06,LotV,465643,4945,22881,2,3,0.2084195258669781,-0.08849493010352984,2,0,1
2024-01-06,LotV,465644,6185,1019,2,1,0.2547992768127029,-0.174652074283525,2,0,1
2024-01-06,LotV,465645,23808,13705,2,1,0.007002671182294659,0.5735191927702634,0,2,0
2024-01-06,LotV,465646,15326,18251,2,3,0.14022217266834588,0.21265353958833816,0,2,0
2024-01-06,LotV,465647,894,5311,3,2,0.322793960056297,0.12634146724642084,2,0,1
2024-01-06,LotV,465648,5826,4945,2,2,0.3835373250042991,0.2084195258669781,2,0,1
2024-01-06,LotV,465649,6185,13705,2,1,0.2547992768127029,0.5735191927702634,0,2,0
2024-01-06,LotV,465650,18251,894,3,3,0.21265353958833816,0.322793960056297,2,0,1
2024-01-06,LotV,465651,5826,13705,2,1,0.3835373250042991,0.5735191927702634,2,1,1
2024-01-06,LotV,465652,894,13705,3,1,0.322793960056297,0.5735191927702634,1,3,0
2024-01-06,LotV,465653,18251,5826,3,2,0.21265353958833816,0.3835373250042991,3,0,1
2024-01-07,LotV,453785,1276,2361,2,3,0.7598259764274581,-0.006030863567265241,2,0,1
